fixture_id,id_lesionado,name_lesionado
721026,1447,N. Monreal
721026,47303,A. Munoz
721026,47323,M. Oyarzabal
721026,7326,P. Pokorny
721027,119,R. Falcao
721027,47322,M. Merquelanz
721027,47285,U. Lopez
721027,46914,E. Saveljich
721027,2923,Y. Carrasco
721027,1165,M. Cunha
721027,45,T. Lemar
721027,303378,J. Serrano
721027,199,S. Vrsaljko
721027,932,D. Wass
721028,781,J. Pastore
721028,124,J. Cillessen
721028,918,J. Gaya
721028,920,T. Lato
721029,183848,J. Agirrezabala
721029,47271,Y. Alvarez
721029,47281,D. Garcia
721029,47276,I. Lekue
721029,2670,I. Martinez
721029,1560,A. Barragan
721029,781,J. Pastore
721030,53,A. Correa
721030,382,H. Herrera
721030,50,Koke
721030,182636,J. Lopez
721031,38735,S. Dest
721031,135775,A. Fati
721031,137,S. Roberto
721031,139,S. Umtiti
721031,246,L. de Jong
721031,1493,M. Acuna
721031,15,T. Delaney
721031,30433,Papu Gomez
721031,452,F. Reges
721031,1650,Suso
721032,18998,V. Camarasa
721032,1570,S. Canales
721032,668,N. Fekir
721032,47348,B. Iglesias
721032,134,J. Miranda
721032,18965,M. Montoya
721032,2469,G. Pezzella
721032,182181,J. Areso
721032,46667,K. Barja
721033,47432,H. Mallo
721033,2296,E. Hazard
721033,745,Isco
721033,1828,L. Jovic
721034,131,J. Cuenca
721034,30453,J. Jankto
721034,2671,J. Mata
721034,1687,J. Costa
721034,61142,D. Greif
721034,46733,A. Raillo
721034,47007,I. Ruiz de Galarreta
721034,40419,A. Sedlar
721035,30,S. Arias
721035,46673,A. Escandell
721035,2051,M. Gonalons
721035,46969,N. Lozano
721035,46687,A. Montoro
721035,46682,C. Neva
721035,1708,D. Raba
721035,47468,R. Rochina
721035,119,R. Falcao
721035,47322,M. Merquelanz
721035,46914,E. Saveljich
721035,47557,O. Trejo
721036,46651,C. Clerc
721036,47328,O. Duarte
721036,119232,D. Gomez
721036,1375,R. Soldado
721036,128582,J. de Frutos
721036,1696,S. Chukwueze
721036,288,A. Moreno
721037,47317,A. Barrenetxea
721037,46808,C. Fernandez
721037,2924,A. Januzaj
721037,1447,N. Monreal
721037,47323,M. Oyarzabal
721037,7326,P. Pokorny
721037,47327,D. Lopez
721037,128581,N. Melamed
721037,1701,M. Morlanes
721037,47551,R. de Tomas
721038,47251,D. Foulquier
721038,161879,K. Koindredi
721038,920,T. Lato
721038,122233,Marcos Andre
721038,11471,T. Alarcon
721038,18978,F. Andone
721038,47100,I. Carcelen
721038,53625,V. Haroyan
721039,61142,D. Greif
721039,47007,I. Ruiz de Galarreta
721039,46736,F. Russo
721039,40419,A. Sedlar
721039,46743,S. Sevilla
721039,53,A. Correa
721039,31,J. Gimenez
721039,382,H. Herrera
721040,11471,T. Alarcon
721040,18978,F. Andone
721040,47100,I. Carcelen
721040,53625,V. Haroyan
721040,46772,Jose Mari
721040,18998,V. Camarasa
721040,1580,W. Carvalho
721040,18965,M. Montoya
721040,46672,R. Silva
721041,47432,H. Mallo
721041,2433,R. Tapia
721042,854,M. Caceres
721042,46651,C. Clerc
721042,1448,S. Mustafi
721042,128582,J. de Frutos
721042,667,M. Depay
721042,38735,S. Dest
721042,135775,A. Fati
721042,136,G. Pique
721042,137,S. Roberto
721042,139,S. Umtiti
721043,182181,J. Areso
721043,46967,J. Cruz
721043,47371,J. Guidetti
721043,182636,J. Lopez
721043,47518,P. Pons
721044,2296,E. Hazard
721044,745,Isco
721044,1828,L. Jovic
721044,653,F. Mendy
721044,2671,J. Mata
721044,47408,J. Silva
721045,1493,M. Acuna
721045,15,T. Delaney
721045,2468,G. Montiel
721045,452,F. Reges
721045,25345,K. Rekik
721045,1650,Suso
721045,30,S. Arias
721045,2051,M. Gonalons
721045,46969,N. Lozano
721045,46687,A. Montoro
721045,46682,C. Neva
721045,1708,D. Raba
721045,47468,R. Rochina
721046,47541,S. Comesana
721046,119,R. Falcao
721046,47322,M. Merquelanz
721046,46914,E. Saveljich
721046,916,M. Diakhaby
721046,2061,B. Gil
721046,920,T. Lato
721047,288,A. Moreno
721047,46815,P. Torres
721047,22015,B. Dia
721047,47276,I. Lekue
721047,2670,I. Martinez
721048,608,L. Boye
721048,781,J. Pastore
721048,47317,A. Barrenetxea
721048,46808,C. Fernandez
721048,1447,N. Monreal
721048,47323,M. Oyarzabal
721049,182636,J. Lopez
721049,47518,P. Pons
721049,47322,M. Merquelanz
721049,119,R. Falcao
721049,46914,E. Saveljich
721050,47276,I. Lekue
721050,2670,I. Martinez
721050,47432,H. Mallo
721051,31,J. Gimenez
721051,382,H. Herrera
721051,2449,Y. Herrera
721052,101814,R. Araujo
721052,135775,A. Fati
721052,133609,Pedri
721052,136,G. Pique
721052,137,S. Roberto
721052,139,S. Umtiti
721052,47485,R. Alcaraz
721052,18978,F. Andone
721052,47100,I. Carcelen
721052,53625,V. Haroyan
721053,47250,Djene
721053,2671,J. Mata
721053,47408,J. Silva
721053,288,A. Moreno
721054,46969,N. Lozano
721054,46682,C. Neva
721054,47468,R. Rochina
721054,47237,L. Suarez
721054,290215,R. Torrente
721054,30,S. Arias
721054,2051,M. Gonalons
721054,47063,A. Soro
721054,854,M. Caceres
721054,47464,J. Campana
721054,46651,C. Clerc
721054,47471,R. Marti
721054,1448,S. Mustafi
721054,128582,J. de Frutos
721055,47317,A. Barrenetxea
721055,46808,C. Fernandez
721055,1447,N. Monreal
721055,47323,M. Oyarzabal
721055,47307,J. Zaldua
721055,18998,V. Camarasa
721055,1577,D. Lainez
721055,18965,M. Montoya
721056,452,F. Reges
721056,25345,K. Rekik
721056,1650,Suso
721056,747,Casemiro
721056,748,D. Ceballos
721056,2296,E. Hazard
721056,1828,L. Jovic
721056,743,Marcelo
721056,653,F. Mendy
721056,741,J. Vallejo
721057,915,Gabriel Paulista
721057,2615,M. Gomez
721057,182181,J. Areso
721057,46967,J. Cruz
721057,47396,K. Garcia
721058,608,L. Boye
721058,47421,G. Carrillo
721058,2486,H. Palacios
721058,61142,D. Greif
721058,47007,I. Ruiz de Galarreta
721058,40419,A. Sedlar
721059,371,Felipe
721059,31,J. Gimenez
721059,382,H. Herrera
721059,583,Joao Felix
721059,926,G. Kondogbia
721059,45,T. Lemar
721059,30,S. Arias
721059,2051,M. Gonalons
721059,46969,N. Lozano
721059,46682,C. Neva
721059,47468,R. Rochina
721059,46683,G. Sanchez
721059,47063,A. Soro
721059,290215,R. Torrente
721060,18998,V. Camarasa
721060,18965,M. Montoya
721060,608,L. Boye
721060,47421,G. Carrillo
721060,414,O. Mascarell
721061,47432,H. Mallo
721061,2824,N. Maksimovic
721061,2671,J. Mata
721061,47408,J. Silva
721062,61142,D. Greif
721062,104793,A. Ndiaye
721062,47007,I. Ruiz de Galarreta
721062,40419,A. Sedlar
721062,1687,J. Costa
721062,182636,J. Lopez
721063,18978,F. Andone
721063,47100,I. Carcelen
721063,53625,V. Haroyan
721063,47276,I. Lekue
721063,128398,O. Sancet
721063,104853,A. Villalibre
721064,46968,O. Gil
721064,20520,I. Balliu
721064,47322,M. Merquelanz
721064,46914,E. Saveljich
721065,854,M. Caceres
721065,47464,J. Campana
721065,46651,C. Clerc
721065,47471,R. Marti
721065,1448,S. Mustafi
721065,128582,J. de Frutos
721065,908,A. Martial
721065,452,F. Reges
721065,25345,K. Rekik
721065,1650,Suso
721066,182181,J. Areso
721066,46967,J. Cruz
721066,47396,K. Garcia
721066,1825,L. Torro
721066,758,G. Bale
721066,747,Casemiro
721066,2296,E. Hazard
721066,1828,L. Jovic
721066,743,Marcelo
721066,653,F. Mendy
721066,754,L. Modric
721066,741,J. Vallejo
721067,47317,A. Barrenetxea
721067,46808,C. Fernandez
721067,1447,N. Monreal
721067,47323,M. Oyarzabal
721067,634,D. Silva
721067,135775,A. Fati
721067,133609,Pedri
721067,137,S. Roberto
721067,139,S. Umtiti
721068,924,F. Coquelin
721068,288,A. Moreno
721068,1707,G. Moreno
721068,47251,D. Foulquier
721068,915,Gabriel Paulista
721068,2615,M. Gomez
721068,925,G. Guedes
721068,920,T. Lato
721069,182636,J. Lopez
721069,47371,J. Guidetti
721069,288,A. Moreno
721069,1707,G. Moreno
721069,184226,Y. Pino
721069,314,R. Albiol
721069,924,F. Coquelin
721070,128398,O. Sancet
721070,104853,A. Villalibre
721070,583,Joao Felix
721070,45,T. Lemar
721070,39,S. Savic
721071,2737,M. Braithwaite
721071,38735,S. Dest
721071,162712,O. Mingueza
721071,161933,Nico
721071,133609,Pedri
721071,137,S. Roberto
721071,1687,J. Costa
721071,61142,D. Greif
721071,50048,V. Muriqi
721071,104793,A. Ndiaye
721071,47007,I. Ruiz de Galarreta
721071,40419,A. Sedlar
721072,131,J. Cuenca
721072,2671,J. Mata
721072,47408,J. Silva
721072,1568,P. Akouokou
721072,1561,M. Bartra
721072,18998,V. Camarasa
721072,1580,W. Carvalho
721072,18965,M. Montoya
721073,46677,V. Diaz
721073,46795,D. Duarte
721073,46969,N. Lozano
721073,46682,C. Neva
721073,46679,Quini
721073,47468,R. Rochina
721073,290215,R. Torrente
721073,47426,R. Blanco
721073,47432,H. Mallo
721073,135,J. Murillo
721073,5921,A. Solari
721074,505,D. Alaba
721074,758,G. Bale
721074,735,N. Fernandez
721074,2296,E. Hazard
721074,1828,L. Jovic
721074,372,E. Militao
721074,46825,K. Bare
721074,46968,O. Gil
721074,47329,A. Pedrosa
721075,908,A. Martial
721075,47013,R. Mir
721075,452,F. Reges
721075,25345,K. Rekik
721075,1650,Suso
721075,47485,R. Alcaraz
721075,18978,F. Andone
721075,53625,V. Haroyan
721076,920,T. Lato
721076,162123,I. Moriba
721076,46651,C. Clerc
721076,47471,R. Marti
721076,1448,S. Mustafi
721076,128582,J. de Frutos
721077,20520,I. Balliu
721077,47322,M. Merquelanz
721077,46914,E. Saveljich
721077,47317,A. Barrenetxea
721077,46808,C. Fernandez
721077,1447,N. Monreal
721077,47323,M. Oyarzabal
721077,634,D. Silva
721078,608,L. Boye
721078,182181,J. Areso
721079,128398,O. Sancet
721079,918,J. Gaya
721079,920,T. Lato
721080,2669,M. Hermoso
721080,583,Joao Felix
721080,45,T. Lemar
721080,505,D. Alaba
721080,758,G. Bale
721080,748,D. Ceballos
721080,2296,E. Hazard
721080,745,Isco
721080,743,Marcelo
721081,1439,H. Bellerin
721081,18998,V. Camarasa
721081,18965,M. Montoya
721081,38735,S. Dest
721081,161933,Nico
721081,133609,Pedri
721081,136,G. Pique
721081,137,S. Roberto
721081,127,M. ter Stegen
721082,47432,H. Mallo
721082,934,S. Mina
721082,47355,R. Duarte
721082,47388,G. Escalante
721082,47371,J. Guidetti
721083,61142,D. Greif
721083,47007,I. Ruiz de Galarreta
721083,40419,A. Sedlar
721083,104793,A. Ndiaye
721083,46736,F. Russo
721083,46969,N. Lozano
721083,46682,C. Neva
721083,47468,R. Rochina
721083,290215,R. Torrente
721083,1708,D. Raba
721084,2671,J. Mata
721084,2819,S. Mitrovic
721084,47408,J. Silva
721084,47322,M. Merquelanz
721085,47485,R. Alcaraz
721085,53625,V. Haroyan
721085,608,L. Boye
721086,46825,K. Bare
721086,46968,O. Gil
721086,47329,A. Pedrosa
721086,182181,J. Areso
721087,46651,C. Clerc
721087,129657,E. Franquesa
721087,1448,S. Mustafi
721087,1375,R. Soldado
721087,128582,J. de Frutos
721087,47317,A. Barrenetxea
721087,46808,C. Fernandez
721087,1447,N. Monreal
721087,47323,M. Oyarzabal
721088,288,A. Moreno
721088,83,A. Danjuma
721088,1707,G. Moreno
721088,184226,Y. Pino
721088,908,A. Martial
721088,452,F. Reges
721088,25345,K. Rekik
721088,1650,Suso
721089,35575,E. Mendez
721089,47360,X. Navarro
721089,47371,J. Guidetti
721089,46825,K. Bare
721089,46968,O. Gil
721089,1701,M. Morlanes
721089,47329,A. Pedrosa
721090,144,S. Busquets
721090,38735,S. Dest
721090,161933,Nico
721090,133609,Pedri
721090,136,G. Pique
721090,137,S. Roberto
721090,286559,C. Dominguez
721090,47432,H. Mallo
721090,934,S. Mina
721090,2058,Nolito
721091,46969,N. Lozano
721091,46687,A. Montoro
721091,46682,C. Neva
721091,46090,N. Petrovic
721091,47468,R. Rochina
721091,290215,R. Torrente
721091,1708,D. Raba
721091,47271,Y. Alvarez
721091,47274,A. Capa
721091,47277,U. Nunez
721091,128398,O. Sancet
721091,47275,O. de Marcos
721092,64309,M. Sanchez
721092,47452,E. Cabaco
721092,2671,J. Mata
721092,47408,J. Silva
721093,505,D. Alaba
721093,746,M. Asensio
721093,758,G. Bale
721093,733,D. Carvajal
721093,748,D. Ceballos
721093,2296,E. Hazard
721093,745,Isco
721093,743,Marcelo
721093,46651,C. Clerc
721093,129657,E. Franquesa
721093,1448,S. Mustafi
721093,1375,R. Soldado
721093,128582,J. de Frutos
721094,47317,A. Barrenetxea
721094,46808,C. Fernandez
721094,47310,A. Illarramendi
721094,2864,A. Isak
721094,47301,R. Le Normand
721094,1447,N. Monreal
721094,47323,M. Oyarzabal
721094,53625,V. Haroyan
721094,47041,A. Perea
721094,46691,San Emeterio Fede
721095,452,F. Reges
721095,25345,K. Rekik
721095,1650,Suso
721095,61142,D. Greif
721095,104793,A. Ndiaye
721095,184277,F. Nino
721095,47007,I. Ruiz de Galarreta
721095,40419,A. Sedlar
721096,915,Gabriel Paulista
721096,918,J. Gaya
721096,919,H. Guillamon
721096,1439,H. Bellerin
721096,614,C. Bravo
721096,18998,V. Camarasa
721096,18965,M. Montoya
721096,1693,V. Ruiz
721097,41552,P. Ciss
721097,47322,M. Merquelanz
721097,131546,I. Palazon
721097,83,A. Danjuma
721097,288,A. Moreno
721097,1707,G. Moreno
721097,184226,Y. Pino
721098,612,E. Ponce
721098,583,Joao Felix
721098,45,T. Lemar
721099,128398,O. Sancet
721099,286593,N. Serrano
721099,47418,M. Vesga
721099,1825,L. Torro
721100,583,Joao Felix
721100,45,T. Lemar
721100,10122,R. Lodi
721100,199,S. Vrsaljko
721100,176,E. Lamela
721100,908,A. Martial
721100,452,F. Reges
721100,1650,Suso
721101,614,C. Bravo
721101,18998,V. Camarasa
721101,18965,M. Montoya
721101,1693,V. Ruiz
721101,46969,N. Lozano
721101,46687,A. Montoro
721101,46682,C. Neva
721101,47468,R. Rochina
721101,290215,R. Torrente
721101,1708,D. Raba
721102,570,F. Cervi
721102,47432,H. Mallo
721102,934,S. Mina
721102,135,J. Murillo
721102,2058,Nolito
721102,1560,A. Barragan
721102,47378,P. Bigas
721102,608,L. Boye
721102,47002,Fidel
721102,47398,P. Milla
721102,64268,J. Mojica
721102,46965,G. Verdu
721103,61142,D. Greif
721103,104793,A. Ndiaye
721103,47007,I. Ruiz de Galarreta
721103,40419,A. Sedlar
721103,47541,S. Comesana
721103,47285,U. Lopez
721103,47322,M. Merquelanz
721103,131546,I. Palazon
721103,46914,E. Saveljich
721103,47557,O. Trejo
721104,47452,E. Cabaco
721104,2671,J. Mata
721104,2819,S. Mitrovic
721104,47408,J. Silva
721104,128,J. Alba
721104,101814,R. Araujo
721104,38735,S. Dest
721104,619,E. Garcia
721104,161933,Nico
721104,133609,Pedri
721104,136,G. Pique
721104,137,S. Roberto
721104,538,F. de Jong
721105,46824,I. Alejo
721105,53625,V. Haroyan
721105,47041,A. Perea
721105,46691,San Emeterio Fede
721105,505,D. Alaba
721105,758,G. Bale
721105,759,K. Benzema
721105,730,T. Courtois
721105,745,Isco
721105,1828,L. Jovic
721105,743,Marcelo
721105,754,L. Modric
721105,762,Vinicius Junior
721106,46825,K. Bare
721106,46968,O. Gil
721106,2449,Y. Herrera
721106,1701,M. Morlanes
721106,47329,A. Pedrosa
721106,2047,A. Vidal
721106,920,T. Lato
721106,47264,H. Duro
721106,915,Gabriel Paulista
721107,46651,C. Clerc
721107,1448,S. Mustafi
721107,128582,J. de Frutos
721107,384,M. Loum
721107,47371,J. Guidetti
721108,83,A. Danjuma
721108,288,A. Moreno
721108,1707,G. Moreno
721108,184226,Y. Pino
721108,47317,A. Barrenetxea
721108,46808,C. Fernandez
721108,1447,N. Monreal
721108,47323,M. Oyarzabal
721109,47388,G. Escalante
721109,47371,J. Guidetti
721109,47561,C. Akapo
721109,46824,I. Alejo
721109,53625,V. Haroyan
721109,50009,J. Jonsson
721109,46691,San Emeterio Fede
721110,38735,S. Dest
721110,619,E. Garcia
721110,161933,Nico
721110,133609,Pedri
721110,136,G. Pique
721110,137,S. Roberto
721110,166,J. Foyth
721110,288,A. Moreno
721110,83,A. Danjuma
721110,184226,Y. Pino
721111,46969,N. Lozano
721111,46687,A. Montoro
721111,46682,C. Neva
721111,1708,D. Raba
721111,47468,R. Rochina
721111,290215,R. Torrente
721111,46825,K. Bare
721111,46968,O. Gil
721111,1701,M. Morlanes
721111,47329,A. Pedrosa
721111,47551,R. de Tomas
721112,61142,D. Greif
721112,104793,A. Ndiaye
721112,47007,I. Ruiz de Galarreta
721112,40419,A. Sedlar
721113,505,D. Alaba
721113,1439,H. Bellerin
721113,614,C. Bravo
721113,18998,V. Camarasa
721113,18965,M. Montoya
721113,1693,V. Ruiz
721114,47317,A. Barrenetxea
721114,46808,C. Fernandez
721114,1447,N. Monreal
721114,47323,M. Oyarzabal
721114,634,D. Silva
721114,583,Joao Felix
721114,199,S. Vrsaljko
721115,1489,N. Gudelj
721115,908,A. Martial
721115,452,F. Reges
721115,1650,Suso
721115,128398,O. Sancet
721115,183799,N. Williams
721116,6168,O. Alderete
721116,919,H. Guillamon
721116,920,T. Lato
721116,47264,H. Duro
721116,47435,F. Beltran
721116,570,F. Cervi
721116,47432,H. Mallo
721116,934,S. Mina
721116,2433,R. Tapia
721117,47322,M. Merquelanz
721117,46914,E. Saveljich
721117,47557,O. Trejo
721117,47464,J. Campana
721117,46651,C. Clerc
721117,47328,O. Duarte
721117,47448,A. Fernandez
721117,129657,E. Franquesa
721117,119232,D. Gomez
721117,46714,M. Malsa
721117,1448,S. Mustafi
721117,1375,R. Soldado
721117,131538,Son
721117,128582,J. de Frutos
721118,608,L. Boye
721118,2474,I. Marcone
721118,64268,J. Mojica
721118,46965,G. Verdu
721118,47452,E. Cabaco
721118,2671,J. Mata
721118,47254,M. Olivera
721118,47408,J. Silva
605352,104821,J. Guridi
605352,47310,A. Illarramendi
605352,47295,M. A. Moya
605352,47313,L. Sangalli
605352,634,D. Silva
605352,47306,A. Sola
605352,47286,P. Nolaskoain
605352,182560,O. Zarraga
605355,47271,Y. Alvarez
605355,47273,Y. Berchiche
605355,47286,P. Nolaskoain
605355,182560,O. Zarraga
605355,46813,A. Abqar
605355,47355,R. Duarte
605355,47356,R. Ely
605355,70078,F. Pellistri
605356,18998,V. Camarasa
605356,1573,A. Guardado
605356,47348,B. Iglesias
605356,46871,D. Martin
605356,1693,V. Ruiz
605356,666,M. Dembele
605356,926,G. Kondogbia
605356,753,M. Llorente
605356,157,L. Suarez
605357,47425,S. Alvarez
605357,47426,R. Blanco
605357,135,J. Murillo
605357,5921,A. Solari
605357,47446,E. Mor
605357,2040,S. Escudero
605358,47378,P. Bigas
605358,46757,R. Correa
605358,46799,Exposito
605358,2061,B. Gil
605358,18905,Y. Muto
605358,47413,Recio
605358,47464,J. Campana
605358,47568,J. Miramon
605358,47469,N. Vukcevic
605359,47452,E. Cabaco
605359,122737,S. Chakla
605359,47582,Cucho
605359,104835,D. Poveda
605359,47499,E. Unal
605359,46769,Alex
605359,47193,L. Quezada
605360,26302,P. Maffeo
605360,46832,P. J. Ontiveros
605360,6084,G. Silva
605360,104951,A. Valera
605360,47340,P. Piatti
605361,733,D. Carvajal
605361,2296,E. Hazard
605361,738,S. Ramos
605361,742,R. Varane
605361,147,Coutinho
605361,135775,A. Fati
605361,912,Neto
605362,124,J. Cillessen
605362,90498,E. Mangala
605362,104821,J. Guridi
605362,47310,A. Illarramendi
605362,47295,M. A. Moya
605362,47303,A. Munoz
605362,47313,L. Sangalli
605362,634,D. Silva
605362,47306,A. Sola
605362,47314,I. Zubeldia
605362,47315,M. Zubimendi
605363,31386,J. El Yamiq
605363,46691,Fede
605363,47487,J. Fernandez
605363,47506,R. Garcia
605363,47483,Kiko Olivas
605363,47496,O. Plano
605363,46969,N. Lozano
605363,47085,L. Milla
605363,1375,R. Soldado
605363,47063,A. Soro
605364,46731,P. Estupinan
605364,1699,Iborra
605364,46647,Ruben
605364,46665,I. Perez
605365,46813,A. Abqar
605365,47279,I. Cordoba
605365,47355,R. Duarte
605365,47356,R. Ely
605365,46731,P. Estupinan
605365,1699,Iborra
605366,583,Joao Felix
605366,45,T. Lemar
605366,157,L. Suarez
605366,26302,P. Maffeo
605366,46832,P. J. Ontiveros
605366,6084,G. Silva
605366,104951,A. Valera
605367,2737,M. Braithwaite
605367,147,Coutinho
605367,153,O. Dembele
605367,135775,A. Fati
605367,912,Neto
605367,47452,E. Cabaco
605367,47582,Cucho
605367,47407,A. Nyom
605368,18998,V. Camarasa
605368,46871,D. Martin
605368,47274,A. Capa
605368,47286,P. Nolaskoain
605368,182560,O. Zarraga
605368,2672,I. Muniain
605369,46769,Alex
605369,47041,A. Perea
605369,47193,L. Quezada
605369,2296,E. Hazard
605369,752,T. Kroos
605369,757,Lucas
605369,653,F. Mendy
605369,754,L. Modric
605369,738,S. Ramos
605369,756,F. Valverde
605370,46795,D. Duarte
605370,18902,Kenedy
605370,46969,N. Lozano
605370,47085,L. Milla
605370,47237,L. J. Suarez Charris
605370,2051,M. Gonalons
605370,47378,P. Bigas
605370,46757,R. Correa
605370,46799,Exposito
605370,18905,Y. Muto
605370,2061,B. Gil
605371,47464,J. Campana
605371,46651,C. Clerc
605371,47568,J. Miramon
605371,47441,N. Radoja
605371,47469,N. Vukcevic
605372,46967,J. Cruz
605372,46647,Ruben
605372,46665,I. Perez
605372,124,J. Cillessen
605372,1482,T. Correia
605372,2615,M. Gomez
605372,930,C. Soler
605373,47310,A. Illarramendi
605373,47322,M. Merquelanz
605373,47295,M. A. Moya
605373,47303,A. Munoz
605373,47313,L. Sangalli
605373,634,D. Silva
605373,47425,S. Alvarez
605373,47426,R. Blanco
605373,934,S. Mina
605373,2870,N. Araujo
605373,47446,E. Mor
605374,47421,G. Carrillo
605374,31386,J. El Yamiq
605374,47506,R. Garcia
605374,740,J. Sanchez
605374,70339,S. Weissman
605375,47271,Y. Alvarez
605375,47273,Y. Berchiche
605375,2672,I. Muniain
605375,47286,P. Nolaskoain
605375,182560,O. Zarraga
605375,31,J. Gimenez
605376,47425,S. Alvarez
605376,47426,R. Blanco
605376,47446,E. Mor
605376,46647,Ruben
605376,46665,I. Perez
605377,47378,P. Bigas
605377,47298,A. Elustondo
605377,46808,C. Fernandez
605377,47310,A. Illarramendi
605377,47311,M. Merino
605377,47295,M. A. Moya
605377,47303,A. Munoz
605377,47313,L. Sangalli
605377,634,D. Silva
605378,26302,P. Maffeo
605378,46832,P. J. Ontiveros
605378,104951,A. Valera
605378,47452,E. Cabaco
605378,47582,Cucho
605379,752,T. Kroos
605379,757,Lucas
605379,653,F. Mendy
605379,738,S. Ramos
605379,756,F. Valverde
605379,18998,V. Camarasa
605379,668,N. Fekir
605379,46871,D. Martin
605379,1586,C. Tello
605380,46795,D. Duarte
605380,46969,N. Lozano
605380,47085,L. Milla
605381,124,J. Cillessen
605381,1482,T. Correia
605381,46813,A. Abqar
605381,47279,I. Cordoba
605381,47355,R. Duarte
605381,47356,R. Ely
605382,47506,R. Garcia
605382,740,J. Sanchez
605382,46769,Alex
605382,50009,J. Jonsson
605382,47041,A. Perea
605382,47193,L. Quezada
605383,46731,P. Estupinan
605383,1699,Iborra
605383,2737,M. Braithwaite
605383,147,Coutinho
605383,135775,A. Fati
605383,872,M. Pjanic
605384,47421,G. Carrillo
605384,47398,P. Milla
605384,1218,E. Rigoni
605384,46965,G. Verdu
605384,47464,J. Campana
605384,47568,J. Miramon
605384,47441,N. Radoja
605384,47468,R. Rochina
605384,47469,N. Vukcevic
605385,46813,A. Abqar
605385,47356,R. Ely
605385,47363,M. Garcia
605385,18895,F. Lejeune
605385,26302,P. Maffeo
605385,46832,P. J. Ontiveros
605385,6084,G. Silva
605385,104951,A. Valera
605386,47271,Y. Alvarez
605386,47273,Y. Berchiche
605386,47274,A. Capa
605386,2672,I. Muniain
605386,47286,P. Nolaskoain
605386,182639,U. Vencedor
605386,182560,O. Zarraga
605386,47506,R. Garcia
605387,583,Joao Felix
605387,157,L. Suarez
605387,47378,P. Bigas
605387,46757,R. Correa
605387,47387,P. Diop
605387,46799,Exposito
605387,2061,B. Gil
605387,18905,Y. Muto
605388,2737,M. Braithwaite
605388,147,Coutinho
605388,135775,A. Fati
605388,46795,D. Duarte
605388,46969,N. Lozano
605388,47085,L. Milla
605388,46682,C. Neva
605388,46672,R. Silva
605388,741,J. Vallejo
605389,18998,V. Camarasa
605389,46871,D. Martin
605389,124,J. Cillessen
605389,915,Gabriel Paulista
605389,2615,M. Gomez
605390,47452,E. Cabaco
605390,47582,Cucho
605390,104835,D. Poveda
605390,747,Casemiro
605390,2296,E. Hazard
605390,757,Lucas
605390,735,Nacho
605390,738,S. Ramos
605390,756,F. Valverde
605390,742,R. Varane
605390,733,D. Carvajal
605391,46769,Alex
605391,47193,L. Quezada
605391,47425,S. Alvarez
605391,47426,R. Blanco
605391,934,S. Mina
605391,47446,E. Mor
605392,47568,J. Miramon
605392,47441,N. Radoja
605392,47469,N. Vukcevic
605392,46731,P. Estupinan
605392,1699,Iborra
605393,46967,J. Cruz
605393,46647,Ruben
605393,46665,I. Perez
605393,47421,G. Carrillo
605393,47002,Fidel
605394,47310,A. Illarramendi
605394,47322,M. Merquelanz
605394,47295,M. A. Moya
605394,47303,A. Munoz
605394,47313,L. Sangalli
605394,634,D. Silva
605394,2040,S. Escudero
605395,47425,S. Alvarez
605395,47426,R. Blanco
605395,47432,H. Mallo
605395,47446,E. Mor
605395,47464,J. Campana
605395,46714,M. Malsa
605395,47441,N. Radoja
605395,47469,N. Vukcevic
605396,47378,P. Bigas
605396,46688,A. Pozo
605396,47413,Recio
605396,46813,A. Abqar
605396,47279,I. Cordoba
605396,47355,R. Duarte
605396,47356,R. Ely
605396,182636,J. Lopez
605397,46795,D. Duarte
605397,18902,Kenedy
605397,46969,N. Lozano
605397,47085,L. Milla
605397,46682,C. Neva
605397,46672,R. Silva
605397,741,J. Vallejo
605397,46769,Alex
605397,46759,A. Espino
605397,47041,A. Perea
605397,47193,L. Quezada
605398,47179,D. Escriche
605398,46832,P. J. Ontiveros
605398,104951,A. Valera
605398,46808,C. Fernandez
605398,183699,U. Gonzalez
605398,47310,A. Illarramendi
605398,47311,M. Merino
605398,47303,A. Munoz
605398,182546,J. Pacheco
605398,47313,L. Sangalli
605399,733,D. Carvajal
605399,757,Lucas
605399,653,F. Mendy
605399,738,S. Ramos
605399,756,F. Valverde
605399,46647,Ruben
605400,2042,S. Gomez
605400,47273,Y. Berchiche
605400,47274,A. Capa
605400,2672,I. Muniain
605400,47286,P. Nolaskoain
605400,182560,O. Zarraga
605401,2737,M. Braithwaite
605401,147,Coutinho
605401,135775,A. Fati
605402,47506,R. Garcia
605402,18998,V. Camarasa
605402,46871,D. Martin
605403,166,J. Foyth
605403,1699,Iborra
605403,1705,M. Trigueros
605403,18802,E. Capoue
605403,47391,R. Pena
605403,47452,E. Cabaco
605403,47582,Cucho
605404,47421,G. Carrillo
605404,64268,J. Mojica
605404,10122,Renan Lodi
605405,47362,Burgui
605405,47279,I. Cordoba
605405,47356,R. Ely
605405,182636,J. Lopez
605405,47441,N. Radoja
605405,47469,N. Vukcevic
605406,47271,Y. Alvarez
605406,47273,Y. Berchiche
605406,47274,A. Capa
605406,47281,D. Garcia
605406,47276,Lekue
605406,2672,I. Muniain
605406,47286,P. Nolaskoain
